port,cvss_score,internet_exposed,service_risk,patch_age,exploit_available,service_popularity,auth_required,known_cve_count,misconfig_score,network_depth,critical_asset,label
53,8.94,1,0.4,3,1,0.52,1,5,0.97,2,1,1
21,4.83,0,0.9,4,1,0.47,1,16,0.82,4,1,1
143,3.09,0,0.6,3,1,0.78,1,17,0.29,2,0,1
80,8.21,1,0.7,3,1,0.31,1,16,0.77,3,1,1
3389,6.69,1,0.85,0,1,0.98,1,10,0.73,4,0,1
143,6.64,1,0.6,1,1,0.87,0,9,0.99,1,0,1
53,8.77,0,0.4,1,1,0.98,1,4,0.14,3,0,1
80,9.68,0,0.7,0,1,0.62,0,19,0.1,3,0,1
3306,8.01,0,0.8,5,1,0.63,1,15,0.7,3,1,1
3389,7.7,0,0.85,0,1,0.7,1,13,0.01,2,0,1
22,8.74,0,0.6,2,1,0.75,0,3,0.96,1,1,1
445,3.49,1,0.9,3,0,0.58,0,4,0.66,2,0,1
110,8.21,0,0.6,2,1,0.94,1,1,0.31,3,0,1
110,5.02,0,0.6,2,0,0.7,0,13,0.92,4,1,1
53,5.32,0,0.4,1,0,0.48,1,19,0.86,2,1,1
3306,8.98,1,0.8,3,0,0.57,1,19,0.26,1,1,1
445,8.72,1,0.9,4,0,0.83,0,8,0.91,5,0,1
3306,3.45,0,0.8,2,0,0.74,0,3,0.91,3,1,1
80,4.32,1,0.7,5,1,0.77,1,16,0.13,2,0,1
53,6.37,1,0.4,4,0,0.56,0,7,0.07,5,0,1
3306,7.63,1,0.8,1,0,0.41,0,9,0.97,3,0,1
22,3.68,0,0.6,0,1,0.98,0,7,0.33,1,0,0
53,3.14,1,0.4,2,1,0.56,0,0,0.28,1,1,1
143,5.84,0,0.6,5,1,0.94,1,6,0.22,3,1,1
80,6.29,1,0.7,1,0,0.77,0,4,0.99,1,1,1
23,6.8,0,0.95,4,0,0.66,1,10,0.99,1,1,1
445,7.26,1,0.9,0,1,0.92,1,18,0.58,1,1,1
3306,6.14,0,0.8,4,1,0.45,0,6,0.16,1,0,1
53,7.27,1,0.4,2,1,0.43,1,20,0.48,1,0,1
21,5.5,1,0.9,2,1,0.53,1,0,0.26,3,0,1
22,5.7,1,0.6,0,1,0.35,0,20,0.37,2,0,1
3306,6.91,0,0.8,1,1,0.53,1,17,0.75,3,0,1
23,5.96,1,0.95,0,1,0.4,0,20,0.14,3,1,1
143,6.06,1,0.6,1,0,0.38,1,3,0.16,1,0,1
80,6.39,1,0.7,2,0,0.36,1,4,0.61,1,1,1
143,8.57,0,0.6,2,0,0.4,1,1,0.01,3,0,0
443,5.19,1,0.7,0,0,0.6,1,2,0.12,1,1,1
53,3.27,1,0.4,3,1,0.73,1,4,0.84,1,1,1
21,8.06,0,0.9,3,0,0.51,0,12,0.08,5,1,1
21,8.77,1,0.9,4,0,0.31,1,3,0.42,5,0,1
53,9.43,1,0.4,1,1,0.92,1,2,0.22,5,0,1
23,7.51,1,0.95,4,1,0.81,0,18,0.9,3,0,1
443,9.29,1,0.7,2,1,0.54,1,2,0.38,2,0,1
143,5.55,0,0.6,2,0,0.96,1,14,0.46,1,0,0
139,5.52,1,0.8,2,0,0.93,0,9,0.4,5,1,1
21,3.04,0,0.9,2,0,0.57,1,11,0.9,1,0,1
443,6.27,0,0.7,1,0,0.4,1,4,0.21,5,0,0
53,3.46,1,0.4,2,0,0.7,1,2,0.15,1,1,1
80,5.29,1,0.7,1,1,0.58,0,14,0.06,1,1,1
80,8.96,0,0.7,0,1,0.98,0,6,0.16,5,0,1
143,4.75,0,0.6,0,1,0.39,0,1,0.25,3,1,1
22,8.59,1,0.6,4,0,0.87,1,6,0.47,3,1,1
445,5.23,0,0.9,3,0,0.79,0,13,0.98,4,0,1
22,4.07,1,0.6,5,0,0.31,0,0,0.88,4,1,1
22,3.24,0,0.6,5,1,0.36,1,6,0.54,5,1,1
110,3.55,1,0.6,0,0,0.86,1,0,0.47,1,1,1
3306,5.39,1,0.8,1,0,0.93,0,17,0.28,2,0,1
22,5.1,1,0.6,5,1,0.42,0,2,0.9,4,1,1
80,5.83,0,0.7,2,1,0.84,0,8,0.91,1,1,1
3306,7.03,0,0.8,4,0,0.37,1,9,0.91,1,1,1
53,7.83,1,0.4,3,0,0.53,0,20,0.26,3,1,1
443,7.75,1,0.7,5,0,0.69,1,10,0.33,4,1,1
443,7.94,0,0.7,1,1,0.89,0,0,0.68,1,1,1
3306,8.88,1,0.8,1,0,0.89,0,15,0.17,1,0,1
53,7.44,0,0.4,0,0,0.6,0,10,0.04,3,1,0
443,5.97,1,0.7,2,0,0.32,1,5,0.65,2,1,1
25,4.88,1,0.5,0,0,0.6,0,2,0.17,3,0,0
80,5.35,0,0.7,5,1,0.92,0,11,0.73,4,1,1
110,4.4,0,0.6,2,1,0.66,0,11,0.05,4,0,1
139,9.15,1,0.8,2,1,0.96,1,3,0.09,2,0,1
80,7.3,0,0.7,3,1,0.93,1,8,0.36,1,1,1
25,6.57,0,0.5,0,1,0.48,1,17,0.3,3,1,1
21,7.85,1,0.9,1,0,0.65,1,11,0.14,3,0,1
3306,7.21,0,0.8,4,1,0.3,0,17,0.14,3,1,1
110,6.54,1,0.6,3,0,0.76,0,10,0.11,5,1,1
23,8.57,0,0.95,0,1,0.98,1,12,0.11,2,0,1
23,4.98,0,0.95,2,1,0.4,0,7,0.55,5,1,1
3306,8.37,1,0.8,1,0,0.34,1,8,0.56,2,1,1
3306,3.65,1,0.8,4,1,0.62,0,0,0.17,5,1,1
110,5.56,0,0.6,4,1,0.9,0,17,0.87,2,0,1
139,4.88,0,0.8,5,0,0.95,0,10,0.49,4,0,1
110,4.75,1,0.6,2,0,0.42,0,7,0.86,3,1,1
80,9.07,1,0.7,1,0,0.97,1,10,0.77,4,0,1
143,6.81,1,0.6,4,1,0.49,1,13,0.03,4,0,1
445,6.23,1,0.9,3,0,0.52,1,9,0.27,4,1,1
445,8.56,1,0.9,4,0,0.95,0,16,0.73,4,0,1
143,6.89,1,0.6,5,1,0.99,0,20,0.35,1,1,1
23,9.32,1,0.95,5,0,0.47,0,16,0.6,2,0,1
139,8.04,1,0.8,5,1,0.91,1,17,0.24,4,0,1
3306,8.79,1,0.8,5,0,0.69,0,8,0.15,3,0,1
21,9.43,0,0.9,5,1,0.31,1,6,0.74,2,0,1
80,7.13,0,0.7,0,1,0.71,1,5,0.83,4,0,1
3389,7.9,1,0.85,3,1,0.43,1,18,0.78,2,0,1
53,9.9,0,0.4,4,1,0.62,1,18,0.74,4,0,1
21,9.93,0,0.9,4,0,0.62,1,8,0.16,4,0,1
23,7.64,1,0.95,3,1,0.32,0,4,0.31,4,1,1
443,5.2,0,0.7,3,0,0.58,0,16,0.19,5,1,1
25,7.3,0,0.5,2,1,0.65,1,17,0.01,2,1,1
110,7.22,0,0.6,3,0,0.73,1,5,0.46,1,1,1
3306,3.68,1,0.8,2,0,0.5,1,3,0.22,1,1,1
3306,6.91,1,0.8,5,0,0.45,1,17,0.81,3,1,1
443,3.03,0,0.7,5,0,0.86,1,12,0.53,1,0,1
21,5.88,1,0.9,0,1,0.96,1,17,0.11,3,0,1
80,5.4,0,0.7,1,0,0.84,0,10,0.47,2,1,1
110,8.97,0,0.6,4,0,0.37,0,18,0.53,2,0,1
3389,8.92,1,0.85,0,1,0.9,1,19,0.18,1,0,1
143,4.93,1,0.6,1,0,0.83,1,8,0.37,4,0,1
23,3.87,0,0.95,2,1,0.32,1,3,0.46,3,1,1
23,6.62,1,0.95,4,0,0.69,1,15,0.84,4,1,1
139,6.04,0,0.8,0,0,0.7,0,7,0.05,3,0,0
443,7.78,0,0.7,1,0,0.67,1,13,0.11,2,1,1
25,4.34,1,0.5,2,0,0.41,1,0,0.06,2,1,1
21,7.16,0,0.9,1,0,0.93,0,12,0.86,5,1,1
53,8.24,0,0.4,5,1,0.52,1,4,0.24,1,1,1
25,8.1,1,0.5,1,0,0.62,1,9,0.68,3,1,1
21,7.06,1,0.9,4,1,0.83,1,11,0.63,1,1,1
53,8.79,0,0.4,4,1,0.41,1,13,0.6,4,0,1
139,3.68,0,0.8,2,1,0.93,1,3,0.96,4,0,1
443,5.64,0,0.7,2,0,0.46,0,9,0.98,1,0,1
443,5.64,0,0.7,4,1,0.74,0,16,0.35,1,1,1
53,6.76,1,0.4,5,0,0.72,0,14,0.55,5,0,1
445,6.44,0,0.9,4,1,0.66,0,3,0.83,3,0,1
53,5.44,1,0.4,2,1,0.59,0,11,0.69,4,1,1
53,4.97,1,0.4,2,1,0.84,1,15,0.79,1,0,1
53,5.09,1,0.4,4,0,0.57,1,8,0.23,3,1,1
139,7.67,0,0.8,1,0,1.0,1,11,0.66,4,0,1
53,9.51,1,0.4,1,1,0.78,0,2,0.36,4,0,1
443,6.33,0,0.7,0,0,0.81,1,14,0.37,3,0,0
443,3.71,0,0.7,2,0,0.64,0,18,0.07,2,1,1
139,5.44,1,0.8,3,0,0.54,0,3,0.17,2,0,1
139,5.58,0,0.8,4,1,0.66,0,20,0.9,3,0,1
3389,9.79,0,0.85,5,1,0.65,1,7,0.71,3,0,1
3306,4.2,0,0.8,0,0,0.58,1,11,0.1,2,1,0
139,7.16,1,0.8,2,1,0.92,1,8,0.93,5,0,1
23,5.34,1,0.95,4,1,0.64,0,11,0.99,5,1,1
110,8.11,1,0.6,5,0,0.72,0,16,0.91,3,1,1
80,5.17,0,0.7,3,0,0.66,1,3,0.24,5,0,0
25,5.83,0,0.5,0,1,0.45,0,15,0.96,2,1,1
445,3.36,0,0.9,3,0,0.85,1,14,0.55,1,0,1
3389,7.87,1,0.85,5,0,0.32,1,10,0.59,4,1,1
3389,3.98,1,0.85,2,0,0.42,1,17,0.53,3,0,1
3306,8.04,1,0.8,5,1,0.89,1,0,0.46,1,1,1
443,6.86,1,0.7,4,0,0.87,1,20,0.51,1,0,1
25,5.39,1,0.5,5,0,0.76,1,12,0.2,3,0,1
143,5.19,0,0.6,2,1,0.6,1,12,0.89,4,0,1
139,8.64,0,0.8,1,1,0.62,1,7,0.87,1,1,1
53,3.99,1,0.4,5,0,0.43,1,15,0.97,4,0,1
110,5.55,1,0.6,4,0,0.49,1,12,0.49,4,1,1
23,7.2,0,0.95,3,0,0.59,0,17,0.2,1,1,1
3389,5.93,0,0.85,4,0,0.93,1,18,0.75,1,0,1
143,9.34,0,0.6,4,0,0.82,1,17,0.31,2,1,1
21,7.96,1,0.9,1,1,0.32,0,7,0.91,3,0,1
23,6.72,1,0.95,3,0,0.81,0,15,0.9,2,1,1
110,4.82,0,0.6,1,0,0.73,1,9,0.78,2,1,1
110,8.63,1,0.6,2,0,0.68,0,5,0.78,4,0,1
445,6.09,1,0.9,2,0,0.96,1,19,0.25,3,0,1
445,9.88,1,0.9,2,0,0.65,1,18,0.29,1,1,1
22,3.28,0,0.6,5,0,0.55,1,2,0.16,3,1,1
3306,3.62,1,0.8,5,1,0.63,1,16,0.01,4,0,1
23,9.58,1,0.95,4,1,0.62,1,1,0.9,2,0,1
110,3.12,0,0.6,4,1,0.32,0,2,0.94,5,0,1
21,4.73,0,0.9,5,0,0.53,1,12,0.55,3,0,1
443,6.77,1,0.7,0,1,0.51,1,4,0.16,1,0,1
53,5.82,1,0.4,4,1,0.85,1,2,0.07,4,0,1
139,7.93,0,0.8,5,0,0.88,0,18,0.2,2,0,1
139,7.97,1,0.8,0,0,0.85,1,20,0.48,2,1,1
443,8.49,0,0.7,3,0,0.85,0,4,0.58,5,1,1
139,3.44,1,0.8,1,0,0.46,0,10,0.91,3,0,1
80,3.92,1,0.7,0,1,0.43,0,15,0.4,1,1,1
80,6.21,0,0.7,3,1,0.59,1,18,0.12,5,0,1
143,9.55,1,0.6,2,1,0.8,1,18,0.15,4,0,1
3389,8.31,1,0.85,1,0,0.88,1,3,0.62,1,1,1
139,4.03,1,0.8,0,0,0.88,0,1,0.67,5,0,0
110,7.28,0,0.6,4,0,0.87,0,7,0.97,3,0,1
53,7.21,1,0.4,4,0,0.36,0,12,0.98,5,1,1
139,5.82,1,0.8,1,0,0.93,0,2,0.78,5,1,1
3389,9.66,0,0.85,4,1,0.45,1,13,0.36,5,0,1
53,7.86,1,0.4,5,0,0.81,0,13,0.22,5,0,1
80,4.36,1,0.7,2,0,0.36,1,15,0.39,1,0,1
110,4.76,1,0.6,4,1,0.74,1,1,0.95,5,0,1
80,9.44,0,0.7,0,1,0.7,0,17,0.64,5,1,1
25,5.55,1,0.5,1,0,0.87,1,6,0.29,3,0,0
143,7.28,1,0.6,5,1,0.39,0,5,0.04,2,0,1
445,9.31,1,0.9,3,0,0.67,1,20,0.09,2,1,1
110,4.45,0,0.6,0,0,0.47,0,9,0.04,1,0,0
443,4.98,1,0.7,0,0,0.67,0,16,0.27,4,1,1
3306,5.03,1,0.8,4,1,0.98,1,3,0.78,5,1,1
23,4.97,1,0.95,1,1,0.81,0,18,0.17,3,1,1
3389,6.1,1,0.85,3,1,0.65,0,14,0.42,1,1,1
3306,3.11,1,0.8,4,1,0.37,0,1,0.45,5,1,1
53,7.96,1,0.4,5,1,0.82,1,11,0.25,3,1,1
443,9.1,1,0.7,3,1,0.65,1,2,0.39,4,0,1
80,6.78,1,0.7,2,1,0.3,0,10,0.1,3,0,1
22,9.57,1,0.6,3,1,0.36,1,14,0.24,5,0,1
139,3.99,1,0.8,0,1,0.41,0,16,0.59,1,1,1
3306,6.58,1,0.8,5,1,0.65,0,3,0.58,4,1,1
143,8.28,0,0.6,3,1,0.97,0,16,0.33,2,0,1
3389,7.04,1,0.85,4,0,0.61,0,5,0.08,5,0,1
110,7.18,1,0.6,1,0,0.32,1,3,0.32,5,0,1
80,5.09,1,0.7,3,1,0.53,0,4,0.61,4,1,1
25,5.05,0,0.5,4,0,0.87,1,11,0.38,2,0,1
443,5.94,1,0.7,1,1,0.64,0,8,0.41,4,0,1
443,8.62,1,0.7,5,1,0.63,1,12,0.68,1,0,1
25,9.8,1,0.5,0,0,0.84,0,0,0.42,4,0,1
3389,3.18,0,0.85,3,0,0.85,1,5,0.2,5,1,1
23,8.41,1,0.95,4,1,0.42,1,18,0.48,3,0,1
23,7.35,0,0.95,5,1,0.36,1,17,0.98,4,1,1
143,3.04,0,0.6,2,1,0.69,1,14,0.95,2,0,1
110,9.58,0,0.6,1,0,0.49,0,6,0.99,1,1,1
25,7.73,1,0.5,5,1,0.57,1,13,0.89,4,1,1
21,9.31,0,0.9,4,0,0.62,0,7,0.18,4,1,1
443,8.2,0,0.7,3,0,0.88,0,1,0.99,2,0,1
139,7.36,0,0.8,1,1,0.38,1,4,0.68,1,0,1
443,3.4,0,0.7,2,1,0.95,1,1,0.32,1,0,1
110,7.63,1,0.6,3,0,0.37,1,8,0.92,2,1,1
23,3.37,0,0.95,5,0,0.96,1,0,0.11,5,1,1
80,3.36,0,0.7,5,1,0.38,1,13,0.6,2,1,1
21,9.21,1,0.9,2,0,0.68,1,13,0.01,1,1,1
22,4.29,1,0.6,5,0,0.7,0,10,0.17,2,0,1
3389,8.29,0,0.85,5,0,0.42,1,7,0.13,2,1,1
22,8.17,1,0.6,3,0,0.99,1,2,0.82,3,0,1
23,8.47,0,0.95,0,0,0.96,1,7,0.1,1,0,0
53,8.71,0,0.4,3,0,0.8,0,14,0.45,1,1,1
23,9.84,0,0.95,4,1,0.77,0,15,0.99,3,0,1
21,6.6,0,0.9,0,0,0.87,1,9,0.53,2,0,0
23,9.54,0,0.95,2,0,0.62,0,5,0.21,2,0,1
3389,6.14,1,0.85,5,1,0.54,0,0,0.58,3,1,1
25,6.0,1,0.5,2,0,0.53,1,15,0.93,1,0,1
21,7.94,1,0.9,4,0,0.63,1,3,0.44,2,1,1
143,9.38,1,0.6,0,1,0.93,0,0,0.41,2,1,1
110,8.3,0,0.6,5,1,0.79,1,0,0.13,5,1,1
21,4.51,0,0.9,1,1,0.89,1,10,0.47,1,1,1
21,8.02,1,0.9,0,1,0.76,0,12,0.91,1,1,1
53,7.87,1,0.4,1,1,0.97,1,4,0.99,5,0,1
53,6.25,0,0.4,3,0,0.77,1,9,0.58,5,0,0
21,9.28,1,0.9,1,0,0.64,1,18,0.9,4,1,1
3306,5.01,1,0.8,1,0,0.73,1,15,0.65,1,1,1
3389,7.06,1,0.85,2,0,0.3,1,13,0.32,4,1,1
445,3.24,1,0.9,2,1,0.68,1,11,0.49,4,0,1
25,4.02,0,0.5,4,0,0.47,1,7,0.83,5,1,1
22,3.19,0,0.6,1,0,0.72,0,9,0.52,2,1,0
445,8.44,1,0.9,3,0,0.8,0,2,0.59,5,1,1
445,9.71,1,0.9,5,1,0.34,1,16,0.52,3,0,1
110,7.14,1,0.6,0,1,0.79,0,2,0.56,5,0,1
139,5.94,1,0.8,3,0,0.84,0,0,0.39,2,1,1
21,7.62,0,0.9,1,0,0.69,1,6,0.84,5,1,1
22,5.95,0,0.6,2,0,0.33,0,10,0.84,1,0,1
443,6.24,1,0.7,2,1,0.48,0,18,0.81,2,0,1
23,7.18,1,0.95,5,1,0.63,0,16,0.8,3,0,1
110,3.44,0,0.6,2,1,0.6,1,15,0.23,2,0,1
110,5.83,1,0.6,4,0,0.71,1,1,0.23,2,1,1
22,7.27,0,0.6,4,1,0.32,1,5,0.43,1,1,1
445,4.59,0,0.9,3,1,0.31,0,17,0.78,4,1,1
3306,3.3,1,0.8,1,0,0.59,1,4,0.05,2,1,1
25,9.11,1,0.5,3,0,0.68,0,5,0.32,3,1,1
53,6.57,0,0.4,3,0,0.81,0,15,0.2,5,1,1
80,4.19,0,0.7,2,0,0.7,1,12,0.14,1,0,0
443,3.57,0,0.7,4,1,0.99,1,3,0.64,2,0,1
139,6.13,1,0.8,2,0,0.6,1,6,0.71,2,1,1
23,3.4,0,0.95,2,1,0.47,1,11,0.19,4,1,1
443,5.08,1,0.7,1,1,0.62,1,8,0.9,2,0,1
443,9.25,1,0.7,5,0,0.91,0,17,0.03,5,0,1
3389,6.79,0,0.85,1,1,0.96,0,13,0.17,2,1,1
25,3.89,0,0.5,4,1,0.72,1,14,0.92,1,0,1
22,7.68,1,0.6,2,1,0.37,1,0,0.46,1,1,1
3389,7.97,0,0.85,2,1,0.72,0,5,0.46,1,1,1
80,7.22,0,0.7,4,0,0.99,1,7,0.42,1,0,1
23,9.89,0,0.95,2,1,0.34,0,4,0.65,1,0,1
143,5.44,1,0.6,1,1,0.37,1,16,0.15,4,1,1
21,7.46,0,0.9,3,0,0.37,1,3,0.49,5,1,1
445,5.32,0,0.9,3,0,0.63,0,19,0.97,3,1,1
23,6.37,0,0.95,3,1,0.87,1,4,0.19,4,0,1
80,3.78,0,0.7,3,1,0.77,1,19,0.76,5,1,1
3389,3.3,1,0.85,1,1,0.8,0,4,0.87,1,0,1
25,5.49,0,0.5,4,1,0.91,1,9,0.22,4,0,1
143,5.03,0,0.6,5,1,0.31,1,17,0.62,2,0,1
25,3.48,0,0.5,5,0,0.97,1,2,0.04,3,0,0
3389,8.93,1,0.85,3,1,0.92,0,15,0.5,3,0,1
21,6.0,0,0.9,4,0,0.67,1,13,0.28,5,0,1
443,4.84,1,0.7,0,0,0.89,1,2,0.16,3,0,0
3306,9.78,0,0.8,4,0,0.36,0,8,0.46,1,1,1
3389,7.48,0,0.85,0,1,0.39,1,0,0.77,2,1,1
139,7.57,1,0.8,3,1,0.71,1,1,0.33,2,0,1
23,3.57,0,0.95,5,0,0.9,1,16,0.07,3,0,1
443,6.99,0,0.7,1,1,0.64,0,15,0.81,4,0,1
53,10.0,0,0.4,4,1,0.35,0,12,0.26,5,0,1
110,8.12,0,0.6,3,1,0.87,1,13,0.55,3,1,1
25,5.92,1,0.5,5,0,0.31,0,15,0.05,1,1,1
143,5.4,1,0.6,5,0,0.34,0,5,0.61,3,1,1
3389,4.94,1,0.85,4,0,0.65,1,5,0.34,5,1,1
22,3.84,1,0.6,2,1,0.81,1,6,0.09,2,1,1
3306,3.54,0,0.8,0,0,0.84,1,18,0.41,4,1,0
25,5.46,0,0.5,5,1,0.66,1,15,0.09,4,0,1
110,3.38,1,0.6,0,1,0.36,0,6,0.49,2,0,1
443,5.35,0,0.7,2,0,0.85,0,3,0.2,3,0,0
139,7.96,0,0.8,5,0,0.68,0,20,0.78,1,0,1
21,4.05,0,0.9,1,1,0.54,0,6,0.34,3,1,1
3306,5.43,1,0.8,5,1,0.32,0,5,0.9,4,0,1
143,9.47,0,0.6,2,0,0.43,0,0,0.25,1,0,0
25,6.34,1,0.5,2,1,0.95,1,19,0.19,5,1,1
53,3.9,1,0.4,3,1,0.97,0,16,0.05,5,0,1
23,5.35,0,0.95,5,0,0.35,0,6,0.93,5,0,1
445,9.45,0,0.9,1,0,0.91,0,20,0.34,3,0,1
3389,3.52,0,0.85,5,0,0.97,0,14,0.91,1,1,1
143,8.0,1,0.6,1,1,0.82,0,11,0.85,5,0,1
110,3.78,0,0.6,3,0,0.47,0,19,0.49,4,1,1
143,9.82,0,0.6,4,0,0.73,1,12,0.95,3,0,1
23,4.69,1,0.95,1,1,0.91,1,15,0.03,2,0,1
443,3.56,1,0.7,4,1,0.34,1,14,0.35,1,0,1
139,8.78,0,0.8,1,0,0.49,1,1,0.59,1,1,1
53,7.35,1,0.4,5,0,0.52,1,19,0.45,5,0,1
80,6.25,0,0.7,0,0,0.82,1,10,0.11,5,0,0
139,7.14,0,0.8,0,0,0.96,1,7,0.83,1,0,0
139,5.81,1,0.8,5,1,0.42,1,18,0.96,4,1,1
445,4.26,1,0.9,3,0,0.35,0,9,0.3,1,0,1
445,4.65,0,0.9,5,1,0.98,0,1,0.41,2,1,1
3306,8.63,1,0.8,2,0,0.33,0,4,0.49,2,0,1
443,5.74,0,0.7,2,1,0.8,0,5,0.46,3,1,1
21,4.59,0,0.9,4,0,0.5,0,17,0.6,4,0,1
3306,8.22,0,0.8,1,1,0.52,0,4,0.86,2,1,1
3306,9.1,1,0.8,4,1,0.83,1,4,0.89,5,0,1
139,8.07,1,0.8,5,0,1.0,1,6,0.93,1,0,1
25,7.46,0,0.5,2,0,0.47,0,18,0.72,3,0,1
445,5.25,1,0.9,5,0,0.85,0,15,0.94,5,0,1
143,6.29,0,0.6,0,1,0.8,0,2,0.28,3,1,1
25,4.17,0,0.5,4,1,0.95,0,4,0.23,3,1,1
23,6.88,0,0.95,3,0,0.4,0,5,0.16,1,0,1
3389,3.48,0,0.85,0,1,0.36,1,15,0.78,3,0,1
22,4.57,1,0.6,2,0,0.67,0,1,0.49,2,1,1
110,8.96,1,0.6,3,0,0.51,1,10,0.47,1,0,1
23,3.05,0,0.95,0,0,0.78,1,1,1.0,1,0,0
443,3.58,1,0.7,0,0,0.37,1,7,0.85,2,0,0
25,5.08,0,0.5,1,1,0.92,1,7,0.8,5,0,1
3306,4.2,1,0.8,3,1,0.66,1,12,0.41,4,1,1
3306,9.6,1,0.8,0,1,0.35,1,20,0.98,4,1,1
21,9.53,1,0.9,3,0,0.75,1,2,0.5,4,0,1
3389,6.74,0,0.85,3,0,0.32,1,15,0.52,1,0,1
3389,7.72,0,0.85,3,0,0.58,0,7,0.72,3,1,1
110,6.56,0,0.6,4,0,0.68,0,5,0.57,5,0,1
80,9.4,1,0.7,1,0,0.93,0,12,0.25,1,0,1
139,8.79,1,0.8,5,0,0.99,0,8,0.33,5,1,1
21,5.98,1,0.9,5,1,0.62,0,7,0.03,1,1,1
21,9.38,1,0.9,2,0,0.36,0,4,0.9,1,1,1
139,8.33,1,0.8,5,1,0.93,1,7,0.18,5,0,1
3389,4.48,1,0.85,2,0,0.58,1,18,0.79,5,0,1
443,3.27,1,0.7,2,0,0.58,1,7,0.23,2,1,1
53,8.25,0,0.4,4,1,0.58,0,12,0.04,1,0,1
139,5.27,0,0.8,5,0,0.76,0,17,0.38,3,1,1
110,9.59,1,0.6,5,1,0.59,1,14,0.67,5,0,1
25,9.03,1,0.5,2,1,0.63,1,7,0.49,5,0,1
110,5.1,0,0.6,0,0,0.53,1,15,0.1,3,1,0
143,4.24,0,0.6,3,1,0.35,0,12,0.09,2,1,1
22,9.6,0,0.6,3,1,0.42,0,20,0.46,4,1,1
22,9.57,1,0.6,1,1,0.57,1,11,0.47,4,1,1
445,4.72,0,0.9,2,1,0.8,1,7,0.69,5,0,1
53,8.91,0,0.4,5,1,0.45,1,13,0.78,4,1,1
139,4.1,0,0.8,5,0,0.79,0,19,0.46,4,0,1
23,7.01,1,0.95,5,1,0.3,1,20,0.37,4,1,1
80,4.49,0,0.7,0,1,0.4,1,18,0.49,5,1,1
25,9.93,0,0.5,3,0,0.48,1,0,0.57,2,1,1
22,9.14,0,0.6,5,0,0.38,1,4,0.64,3,1,1
80,6.81,0,0.7,3,0,0.91,1,19,0.54,4,0,1
143,5.54,1,0.6,4,1,0.77,1,2,0.22,2,0,1
25,4.72,0,0.5,4,1,0.88,0,18,0.41,3,1,1
445,6.68,1,0.9,4,1,0.87,0,6,0.7,4,0,1
22,4.5,1,0.6,0,0,0.51,0,4,0.78,1,0,0
139,5.49,1,0.8,3,0,0.95,1,6,0.93,4,1,1
80,6.39,0,0.7,1,0,0.63,0,18,0.6,4,1,1
143,3.78,0,0.6,3,0,0.33,0,9,0.67,1,1,1
3389,9.11,1,0.85,4,1,0.55,1,19,0.38,3,1,1
3306,3.9,0,0.8,2,1,0.94,0,20,0.21,2,0,1
443,6.35,1,0.7,1,0,0.36,1,18,0.51,4,0,1
110,7.66,1,0.6,3,0,0.89,1,7,0.48,4,0,1
3389,7.76,0,0.85,2,0,0.45,0,12,0.97,1,0,1
25,9.53,1,0.5,5,1,0.38,0,10,0.72,5,1,1
139,6.05,0,0.8,3,0,0.4,0,13,0.07,4,0,1
25,3.52,0,0.5,0,1,0.64,1,6,0.45,4,1,1
445,4.83,0,0.9,1,1,0.58,0,6,0.92,2,0,1
53,6.4,1,0.4,3,1,0.49,0,9,0.33,5,0,1
443,3.14,1,0.7,2,0,0.67,1,12,0.98,2,1,1
143,4.24,0,0.6,1,0,0.75,1,4,0.63,5,1,0
21,5.36,0,0.9,1,1,0.73,1,10,0.61,5,0,1
21,4.45,0,0.9,4,0,0.96,1,4,0.08,2,1,1
139,4.86,1,0.8,4,0,0.77,1,12,1.0,2,1,1
139,4.13,1,0.8,0,1,0.78,1,15,0.4,4,0,1
22,5.78,0,0.6,1,0,0.55,1,0,0.02,1,1,0
445,9.02,0,0.9,3,0,0.89,0,13,0.17,2,1,1
3306,7.97,0,0.8,3,0,0.52,0,6,0.6,5,0,1
23,4.6,0,0.95,1,1,0.3,1,6,0.97,1,0,1
25,6.05,0,0.5,3,1,0.91,1,15,0.92,5,1,1
110,9.57,0,0.6,3,0,0.61,1,2,0.91,4,0,1
53,5.91,0,0.4,2,1,0.94,1,1,0.02,4,0,1
143,3.14,0,0.6,1,1,0.85,0,6,0.1,2,0,0
143,9.9,0,0.6,0,0,0.69,0,18,0.06,2,1,1
3389,9.46,1,0.85,4,0,0.37,1,13,0.37,4,0,1
23,3.52,0,0.95,3,0,0.54,1,13,0.92,4,1,1
3306,6.93,1,0.8,1,0,0.47,0,12,0.88,1,0,1
3306,7.06,1,0.8,1,0,0.85,1,3,0.49,3,1,1
25,3.12,1,0.5,1,1,0.46,0,4,0.42,5,1,1
3306,5.2,1,0.8,2,1,0.89,1,2,0.63,1,0,1
23,5.55,1,0.95,2,1,0.85,0,6,0.44,2,1,1
443,8.54,1,0.7,0,0,0.43,0,4,0.33,1,0,1
21,6.5,1,0.9,3,0,0.44,1,9,0.01,5,1,1
3389,3.23,0,0.85,4,1,0.64,1,18,0.49,5,1,1
143,7.52,1,0.6,2,1,0.97,0,0,0.89,2,0,1
445,5.94,1,0.9,0,1,0.42,0,14,0.84,4,0,1
110,9.7,1,0.6,3,1,0.8,1,3,0.03,4,0,1
